Tweet,Date,♡,Image
"🇩🇪denk an DEINE KINDER!! ES REICHT ! Lehrer im Saarland schlagen Alarm
@name http://",Dec 14 2017,1,
"🎩😎Seid mal ehrlich! Seit die AFD im Bundestag sitzt, ist der Bundestag viel interessanter! Nun schaut man sich das Theater auch gerne an! Weiter so!",Dec 14 2017,3,
🐷Isis Schläfer Attentäter🐷💀 Heute in Frankfurt gelandet - Deutschland nimmt abgeschobenen Afghanen wieder auf http://,Dec 14 2017,0,
"👁BITTE!? NEIN! Bin d.Meinung-RAUS alles u.Alle RAUS aus Unserem 🇩🇪! Grenzen ZU MERKEL +ihre Vasallen WEG!❗️GENUG ist GENUG es REICHT jetzt aber🇩🇪🆘 IS-Kämpfer schicken Kinder nach Europa: Islam-Experte rät Behörden zur Inobhutnahme
@name http://",Dec 14 2017,1,
"👆🏻...KEIN LAND will diese SozialDiebe! Es sind kriminelle u.Verbrecher❗️KEINE Flüchtlinge!—-KEINE—-!!!🆘Tusk reicht das Zuckerbrot, die EU-Kommission holt die Peitsche raus“
@name http://",Dec 14 2017,1,
"👏😀
Berlin – Der als „U-Bahn-Treter“ zu drei Jahren Haft verurteilte Straftäter Svetoslav Stoikov (28) soll am Freitagnachmittag in der JVA-Heidering in Großbeeren (Teltow-Fläming) von Mithäftlingen attackiert und krankenhausreif geprügelt worden sein. http://",Dec 14 2017,7,
"RT @name: Die Staatspolizei ermittelt gegen drei Krippenschänder auf dem Christkindlmarkt in #Bozen. Zwei von ihnen sind bereits identifiziert, sagte mir ein Sprecher. Einer von ihnen sei minderjährig. Der Fall werde bald der Staatsanwaltschaft übergeben. #intirol http:// http://",Dec 15 2017,0,1575.jpg
"RT @name: ••• Weihnachts-Neujahr-Special•••

#H84U Startet ab HEUTE den 14.12.2017 eine Aktion.

-Wer auf http:// eine Bestellung von 35€ aufgibt erhält ein Shirt (wie Abbildung unten) KOSTENLOS dazu. 
-Aktion geht bis 08.01.2018
-Versandkosten zählen nicht dazu http://",Dec 15 2017,0,1576.jpg
RT @name: @name @name @name @name @name Ah!!! Jetzt endlich macht dieses Bild Sinn! (Siehe auf Österreich). Danke! 😅👍🏻 http://,Dec 15 2017,0,1577.jpg
NEIN ! SIE sind eine kriminelle-Verbrecherische TERRORISTIN!🆘ich erbitte  die #Justiz um ANKLAGE jener Person! ...des Hoch- Volksverrat‘s u. geplanten Völkermord am 🇩🇪VOLK! HIER ist Gefahr im Verzug !! BITTE UM DRINGENDEN HANDLUNGSBEDARF- EILE! ..auch SIE-Justiz s.betroffen! http://,Dec 15 2017,2,1578.jpg
#Volksverräter-#Volksverräter-#Volksverräter verantwortlich f.gelanten VölkerMORD am 🇩🇪Volke! Mit Auswirkungen auf Ganz #EUROPA!!!! http://,Dec 15 2017,8,1579.jpg
"RT @name: Mörderische ""#Bereicherung"" - #Einzelfälle in #Hessen
#Hanau #Frankfurt #FFM http://",Dec 15 2017,0,1580.jpg
"....🆘 Tue es Endlich 🇩🇪 🆘 ———————————-Tue ES #Hol Dir Dein Land zurück! Kämpfe f.Deines Gleichen,Kämpfe f.Deine Freiheit-Frieden u.GERECHTIGKEIT!! TueES http://",Dec 15 2017,0,1581.jpg
"RT @name: Welche Leute haben denn diese Wesen ins Land geholt ? Der Bürger vor Ort muss das auch noch gut finden . Naja nach den nächsten Wahlen sieht das anders aus. Noch ne kleine Frage am Rande : Ist es eigentlich eine vorsätzliche Straftat ,Leuten mit bekannt… http:// http://",Dec 15 2017,0,1582.jpg
"RT @name: POL-E: Essen: Die miese Masche mit der Angst - Falsche Polizeibeamte weiterhin im Stadtgebiet aktiv - Polizei bittet über die Maschen der Betrüger zu sprechen
http://
via @name
#NRW #Essen #dieRealität #Einzelfall #Integration #Transfernomaden http://",Dec 15 2017,0,1583.jpg
....Seht Hin 🇩🇪! Sieh Dir Deine Heimat-Dein Land an! Sieh ES DIR AN! WIE willst DU das Deinen#Kindern u.#Kindeskindern erklären?? ——WIE?—— http://,Dec 15 2017,3,1584.jpg
"RT @name: Auch unser Kreisverband beteiligte sich heute gemeinsam mit unserer #Jugendorganisation, der #JN #Pankow, bei der Kundgebung vor dem #Landgericht #Tiergarten unter dem Motto „#Todesstrafe für #Kinderschänder“. #NPD #Berlin #Moabit #Widerstand 

Mehr unter: http:// http://",Dec 15 2017,0,1585.jpg
"RT @name: Skandal-Stadtratssitzung: Willkürliche Ordnungsrufe, Israel-Eklat und Rauswurf von rechtem Ratsvertreter! http:// http://",Dec 15 2017,0,1586.jpg
🆘JA...1000 mal JA!🆘Lasst uns Kämpfen! Nur wer #schweigt u.nur zu sieht VERLIERT! und lässt das Böse-den👺gewinnen !??? http://,Dec 15 2017,4,1587.jpg
RT @name: @name Und was tun die Rentner dagegen? Nichts! Ursache und Wirkung. http://,Dec 15 2017,0,1588.jpg
RT @name: @name @name @news Abschalten! http://,Dec 15 2017,0,1589.jpg
"RT @name: Huch @name, landen einige Tweets gleich bei denen auf dem Schreibtisch oder was bedeutet die Option 'Fällt unter #NetzDG'? http://",Dec 15 2017,0,1590.jpg
@name @name Scheiß Paragraphenreiter🙄 http://,Dec 15 2017,5,1591.jpg
...Aufpassen-Alle! http://,Dec 15 2017,0,1592.jpg
http:// ...👇🏻 es gibt !57! entsprechende Staaten!!! http://,Dec 15 2017,6,1593.jpg
http:// ...👇🏻 Letzteres! http://,Dec 15 2017,0,1594.jpg
http:// ...👇🏻 Wundervoll! Danke an die Ehrlichen Mutigen u.Polizisten mit RÜCKGRAT 🌹 http://,Dec 15 2017,1,1595.jpg
http:// ..👇🏻🙉 ...glaubst Du nicht 🇩🇪??? 👁👇🏻👇🏻👁 http://,Dec 15 2017,0,1596.jpg
"http:// ..🆘🆘😪😪😪😪😪😪WAS soll DAS ??? Ihr Vollpfosten!!!  Sollte man mit Euch soo ,genauso tuen! http://",Dec 15 2017,0,1597.jpg
"http:// 👆🏻..weißte Bescheid 🇩🇪!??? 👇🏻 IHR habt Das gewollt-Ihr habt D A S gewählt!  So nun frage ich Euch,habt Ihr weiter gedacht? Eure Kinder,Familien??? HABT IHR??? - D A N K E! Vor öffnen des Mundwerks -HIRN einschalten! Dummes dummes Wahlvolk🤮 http://",Dec 15 2017,0,1598.jpg
"Es bedarf schon einer enormen Gedankenakrobatik, sich selber weiszumachen, daß der ""völkische"" (also der stärkste) Aspekt der ""Homogenität der Gesellschaft"" aus so einer Feststellung exkludiert werden kann. http://",Dec 15 2017,1,1599.jpg
http:// ..👇🏻..👆🏻MERKEL IST EINE SCHANDE f.🇩🇪‘s VOLK!!! #MERKELMUSSWEG!!!! http://,Dec 15 2017,2,1600.jpg
http:// ..👇🏻 Herr Gorbatschow???! http://,Dec 15 2017,0,1601.jpg
http:// ..👆🏻..Hört hört!!!!!👇🏻 http://,Dec 15 2017,1,1602.jpg
http:// 🙈😳glaubst du Nicht!? doch ganze Buchse voller Kolibris😧 http://,Dec 15 2017,1,1603.jpg
RT @name: Aus Hass auf ihr Volk verwandelt die kinderlose #Merkel unser hochzivilisiertes Land in einen kulturlosen Staat der dritten Welt. http://,Dec 15 2017,0,1604.jpg
"RT @name: “Ein Neunzehntes weiss ich, zu urteilen Was wahr sei oder nicht ; Erkenntnis heisst die Spitze des Speeres, welcher die tiefe Wunde bereitet“.

 “Ein Zwanzigstes kann ich, des ich brauche zu brechen den Bann ; seine Magie nennt sich Weisheit, mein Zauber ist das Wort“. http://",Dec 15 2017,0,1605.jpg
RT @name: so für meine Eheweib und mich zum Abend Essen Tiroler Gröstl mit Krautsalat http://,Dec 15 2017,0,1606.jpg
"RT @name: @name einen zauberhaften Freitag wünsche ich Dir. 

heute 2 auf einen Streich... Blümkes & Kaffee.. http://",Dec 15 2017,0,1607.jpg
"RT @name: GlückAuf🙋‍♂️🍀allen Frühaufsteher, euch allen einen angenehmen Tag. http://",Dec 15 2017,0,1608.jpg
RT @name: so ihr lieben euch ein guten Start ins Wochenende und moin moin 🌞🌞🐝☃❄☕🌷 http://,Dec 15 2017,0,1609.jpg
"RT @name: Mag meine Wetterapp.
Ist immer so freundlich.
Wünscht mir sogar einen wunderbaren Tag. http://",Dec 15 2017,0,1610.jpg
"RT @name: Ich sag mal lieber nix.
via @name http://",Dec 15 2017,0,1611.jpg
"http:// 🤧👇🏻..was sollten d.vielen Obdachlosen Menschen n.ohne Sie,LB.Frank 🌹Zander nur machen.Sie sind wahrhaftig ein Engel!Seit JAHREN engagieren Sie sich bedingungslos u.bringen 1Stück Menschlichkeit u.Lebensfreude in die Herzen jener🌹Danke dafür.#NOMERKEL http://",Dec 15 2017,69,1612.jpg
http:// 🆘🆘👇🏻🇩🇪Anhören! Bitte anhören❗️🙈🤧 http://,Dec 15 2017,0,1613.jpg
"RT @name: Söder sollte sich mal diese Zahlen vergegenwärtigen, anstatt wieder Flüchtlinge gegen Einheimische auszuspielen. #illner http://",Dec 15 2017,0,1614.jpg
"RT @name: Man sollte zukünftig jeden „verantwortlichen“ Politiker, für derartiges Versagen, mit 50 % seines Privatvermögens in Regress nehmen können. Vielleicht kann man so den Politversagern ein bisschen Demut vor dem hart erarbeiteten Steuergeld „vermitteln“!
Netzfund http://",Dec 15 2017,0,1615.jpg
RT @name: Die #Bundespolizei hat am #Bahnhof in #Rosenheim zehn #Afghanen ohne Papiere in Gewahrsam genommen - Migrantengruppe ohne Papiere mit Fernreisezug von #Italien nach Deutchland gereist http:// http://,Dec 15 2017,0,1616.jpg
"RT @name: Die Unterschiede zwischen ""Journalisten"" und Politikern marginalisieren sich, oder:
Du kannst den Proleten aus dem Ghetto holen aber nie das Ghetto aus dem Proleten, da hilft keine Verkleidung.
(siehe auch http://
#TwitternWiePosener http:// http://",Dec 15 2017,0,1617.jpg
RT @news: Bildung: Deshalb sollte das Sitzenbleiben in Deutschland jetzt abgeschafft werden http:// http://,Dec 15 2017,0,1618.jpg
"🎩😎WARNUNG: 
Schulz (SPD) will Deutschland endgültig abschaffen! http://",Dec 15 2017,56,1619.jpg
RT @name: 100 jahre Sozialismus… und NICHTS hat sich geändert… http://,Dec 15 2017,0,1620.jpg
Der Anschiss lauert überall 🎩😎Ein Lächeln am Morgen... http://,Dec 15 2017,2,1621.jpg
"RT @name: @name Das letzte Mal, wo ich so einen Mohrenkopf geteilt habe war hinterher alles Matsch... http://",Dec 15 2017,0,1622.jpg
http:// 🙈🙈👇🏻🆘🆘👇🏻 ...werd hier gleich Irre!!! ...seid Ihr eigentlich nur noch VERRÜCKT-E??? 👆🏻Ich Fasse es Nicht!!!! http://,Dec 15 2017,2,1623.jpg
"RT @name: So sieht also der neue schöne Rad(PARK)fahrstreifen aus! Dieser Zustand ist erbärmlich! Frau Herrmann machen sie diese Strecke frei und nicht befahrbar für Autos!

@name @name @name  @name  @name @name @name http://",Dec 15 2017,0,1624.jpg
"Diese „jede Form“ hat 2 Bedeutungen:
1. eine Untersuchung der wirkursachen des konkreten Vorfalls ist nicht erlaubt
2. passiv aggressive Anklage der gesamten Gesellschaft für konkreten Vorfall http://",Dec 15 2017,53,1625.jpg
"RT @name: 250 Mio. Euro für eigene Bürger, statt 915 Mio. für #Asylbegehrer pro Jahr!  #Gesetzentwurf der #AfD im #saxlt http:// http://",Dec 15 2017,0,1626.jpg
"RT @name: @name @name Wir müssen Pioneer zurückholen und die Plakette austauschen. Das Universum glaubt, dass es nur 2 Geschlechter gibt! http://",Dec 15 2017,0,1627.jpg
@name Merkel und Groko abgewählt http://,Dec 15 2017,0,1628.jpg
@name Stimmt http://,Dec 15 2017,1,1629.jpg
"RT @name: Mit zwei dürren Sätzen des Bundespresseamts wird die Öffentlichkeit darüber informiert, dass der 150-Mio.-Staatskredit für @name wahrscheinlich (teilweise) futsch ist. Im Sommer klang das noch anders... http://",Dec 15 2017,0,1630.jpg
"RT @name: Eigentlich hätte die Air-Berlin-Tochter Niki an Lufthansa verkauft werden sollen, aber aufgrund von Bedenken der EU-Kommission wurde dies bis zur Insolvenz der Airline hinausgezögert.
#AfD
➡️ http:// http://",Dec 15 2017,0,1631.jpg
RT @name: 2 Verletzte nach #Messerstecherei: Vor einem Restaurant in der #WienerStraße in #Berlin-#Kreuzberg eskalierte eine Schlägerei.Ein Beteiligter zog ein Messer und stach um sich. http:// @name @name @name @name @name @name @name http://,Dec 15 2017,0,1632.jpg
"RT @name: @name Ja und das macht dann den Unterschied... 😂👍 Der Vorteil ist ja, wenn man in Dresden im Winter braun wird, hat man keinen Sonnenbrand. Das ist voll gut für die Haut...😂😂😂(hvg) http://",Dec 15 2017,0,1633.jpg
RT @name: ICH FINDE PERSÖNLICHKEITEN MIT DIESER ABARTIGE WELTANSCHAUUNG EINFACH NUR ....😫😖 http://,Dec 15 2017,0,1634.jpg
"RT @name: @name Auch im Fall Maria Ladenburger, die von einem vorbestraften Afghanen vergewaltigt und ermordet wurde, schwieg die #Gez, #Illner #heuteshow #Schweigepresse wegen ""regionaler Bedeutung"". #StrgKaltEntf #RIPhilip
http://
http://
http:// http://",Dec 15 2017,0,1635.jpg
RT @name: Treffender Kommentar von @name zur Bildungsmisere: Nur der Ruf nach Entmündigung von Eltern durch den Staat ist am Schluß ein linker Fehlgriff http:// http://,Dec 15 2017,0,1636.jpg
"RT @name: Jörg Meuthen auf die Frage, ob er mit einem Wahlergebnis von circa 70% zufrieden sei: „Bei uns geht’s ehrlich zu. Wenn Sie 100%-Ergebnisse wollen, müssen Sie nach Nordkorea gehen oder zur SPD.“ http://",Dec 15 2017,0,1637.jpg
"RT @name: Linker mit Schienbeinbruch nach Pyramidenaktion Niedersächsischer Landtag debattiert Demonstranten-Schicksal: Ein doppelt gebrochenes Schienbein und eine verletzte Seele hat einer davon getragen, der auszog, die AfD… http:// #AlternativefürDeutschlandAfD PI-NEWS http://",Dec 15 2017,0,1638.jpg
"RT @name: Wie wohl?
- Nix arbeiten
- Rumlungern
- ISlam-Kinder produzieren

 #illner http://",Dec 15 2017,0,1639.jpg
"RT @name: Und mich ekelt Merkel an, ich kann mich davon überhaupt nicht befreien! #Brechreiz #Terrorqueen

#illner http://",Dec 15 2017,0,1640.jpg
"RT @name: Am Sonntag sehen Sie einen „gesellschaftskritischen“ #Tatort Kommissar Falke muß einer „Rechtspopulistin“ Polizeischutz geben, weil die ANGEBLICH - so Formulierung im @name - von Linken bedroht wird. Der Mann wird auch noch getötet. 
@news wann entblöden Sie sich endlich? http://",Dec 15 2017,0,1641.jpg
"RT @name: Weißensee: Kinderwagen im Hausflur angezündet, Kind durch Rauchgase verletzt. http:// @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name http://",Dec 15 2017,0,1642.jpg
RT @name: Berlin-Altglienicke: Flucht vor Polizeikontrolle endet in Werbetafel. http:// @name @name @name @name @name @name @name @name @name  @name @name @name @name @name @name http://,Dec 15 2017,0,1643.jpg
RT @news: Die Flüchtlingspolitik spaltet weiterhin die EU. Die Gräben sind tief. Östliche Länder verweigern bis heute die Aufnahme von Flüchtlingen. Heute sorgte Ratspräsident #Tusk für weiteren Zündstoff. In einem Arbeitspapier formulierte er: http://,Dec 15 2017,0,1644.jpg
"RT @news: Air-Berlin und Niki: Niemand hatte die Absicht, 150.000.000 zu verschleudern http:// http://",Dec 15 2017,0,1645.jpg
"RT @name: #Maastricht: Zwei Tote, drei Verletzte - Messerstechereien in Maastricht. Über die Täter oder deren Herkunft wird geschwiegen/keine Angaben. http:// http://",Dec 15 2017,0,1646.jpg
RT @name: Der Säugling war in Handtüchter gewickelt. Wer kann bei der Aufklärung helfen? #Niederau http:// http://,Dec 15 2017,0,1647.jpg
Bitterböse #MeToo http://,Dec 15 2017,5,1648.jpg
"RT @name: Wir zahlen gern GEZ, weil wir alle unbedingt sehen wollen, wie sich die hochbezahlte ZDF-Journalistin #Illner mit ihrem hochbezahlten Chef Frey darüber unterhält, wie toll Merkel ist. http://",Dec 15 2017,0,1649.jpg
http:// ❗️👆🏻u.WARUM? Weil die „Goldigen Dinger“ sofort d.#Status -Genehmigt!bekommen sollen! u.es seitens d.Regierung dadurch Schneller als schnell geht! So sieht’s aus! Ja u.immer noch gibt es Fratzen da draußen die denken wir seien blöd! -NEIN IHR!- TITANIC http://,Dec 15 2017,1,1650.jpg
...👆🏻passt alle Gut auf euch auf !!!👇🏻 http://,Dec 15 2017,0,1651.jpg
"RT @name: Österreich und Marokko tauschen Häftlinge
http:// http://",Dec 15 2017,0,1652.jpg
RT @name: Russland-Sanktionen: Europäische Unternehmen erleiden dreistellige Milliardenverluste: Die EU hat die Wirtschaftssanktionen gegen Russland verlängert. Doch wer leidet am meisten unter den Sanktionen? Mehr» http:// ET http://,Dec 15 2017,0,1653.jpg
RT @name: Prozeßhansel Beck hat plötzlich seine Liebe zu argumentativer Überzeugungsarbeit entdeckt. Ist das schon altersbedingter Abfall des Testosteronspiegels oder doch nur chemisch induzierte Antriebslosigkeit? http://,Dec 15 2017,0,1654.jpg
RT @name: Guten Morgen Deutschland ! 😎 http://,Dec 15 2017,0,1655.jpg
RT @name: Beim wöchentlichen #Frauenbadetag in einem deutschen Schwimmbad http:// http://,Dec 15 2017,0,1656.jpg
"RT @name: 🤔🤔🤔 Sorry, aber das musste ich klauen - ist treffend 👌👌👌👌👌 http://",Dec 15 2017,0,1657.jpg
http:// ...👆🏻nur noch 🤢muss man! DER HAUFEN 🇩🇪 IST SOOO PEINLICH u. Armselig! Man kann -muss sich nur noch Schämen!   SCHANDE 🇩🇪! So erbärmliche SCHANDE!! http://,Dec 15 2017,4,1658.jpg
"RT @name: 10.000 #Messerattacken p.a. in #Deutschland (Quelle: BILD).

Z.E.H.N.T.A.U.S.E.N.D. pro Jahr

(Bild: Badische Zeitung) http://",Dec 15 2017,0,1659.jpg
RT @name: @name meinereiner geht halt gerade aus 😏 http://,Dec 15 2017,0,1660.jpg
RT @name: @name Guten Morgen!! Hier mal was für das Adventsfrühstück. 🤣 http://,Dec 15 2017,0,1661.jpg
"RT @name: Der Streit um die Flüchtlingsquoten hat gestern erneut einen EU-Gipfel erschüttert. Ich empfehle, die Hintergründe der Entscheidung aus dem September 2015 in den Blick zu nehmen, anstatt unsere osteuropäischen Nachbarn immer wieder neu zu dämonisieren. #euco @name http://",Dec 15 2017,0,1662.jpg
"RT @name: Herr @name 

Bitte übernehmen Sie. 😎🙏

http:// http://",Dec 15 2017,0,1663.jpg
"RT @name: Gehen Sie bitte weiter. 
Hier gibt es nichts zu sehen. 👁 http://",Dec 15 2017,0,1664.jpg
#Freitag 😎 Und es gibt immer einen Plan B👍 http://,Dec 15 2017,24,1665.jpg
"RT @name: @name ""Die Zeit ist wie ein Bild von Mosaik;
Zu nah beschaut, verwirrt es nur den Blick;
Willst du des Ganzen Art und Sinn verstehn,
So musst du's, Freund, aus rechter Ferne sehn."" (Emanuel Geibel) http://",Dec 15 2017,0,1666.jpg
RT @name: @name Die können das auch gut!!! http://,Dec 15 2017,0,1667.jpg
"RT @name: #N24

Steinmeier beschuldigt Deutsche, zeigt auf AfD. Nicht auf die muslimischen anti-semitischen Ausfälle.

Er selbst gehört zu denjenigen, die das ermöglicht haben!

Benennt nicht Roß und Reiter, sondern kommt mit stereotyper Ideologie, Dogma.

Nochmal. Er beschuldigt Deutsche! http://",Dec 15 2017,0,1668.jpg
RT @name: Aus Respekt vor anderen Religionen? Respekt muss man sich verdienen und kann man nicht erzwingen ihr grünen Traumtänzer! http://,Dec 15 2017,0,1669.jpg
"RT @name: @name Hier noch ein paar Uhren, Miriam! Leg sie dazu! ☺ http://",Dec 15 2017,0,1670.jpg
"RT @name: Mahlzeit,Genossen!Gönnen Sie sich mal wieder eine Original #Thüringer Bratwurst wie z.b. unsere IM Erika heute! #Merkel #Berlin #cdu http://",Dec 15 2017,0,1671.jpg
RT @name: #Chemnitz: Der libysche Asylwerber Bilal El M. (29) soll im Juli 2017 die Textilfirma MIP. angezündet haben. Schon am Vorabend randalierte und drohte er damit. Schaden: 10.000€ - Jetzt drohen ihm bei Prozess bis zu 10 Jahre Haft. http:// http://,Dec 15 2017,0,1672.jpg
"RT @Alice_Weidel: Die Entscheidung darüber, wer in ein Land einreisen darf und wer nicht, ist eine elementare Frage eines funktionierenden Staates.
Die @name wird diesem Ausverkauf unserer Souveränität entschieden entgegentreten!
#AfD
➡️ http:// http://",Dec 15 2017,0,1673.jpg
